placeDcid,placeName,Date:Mean_Rainfall,Value:Mean_Rainfall,Source:Mean_Rainfall
country/TUR,Turkey,2024-06-20,0.0220588,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/TUR,Turkey,2024-06-21,0.34375,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/TUR,Turkey,2024-06-22,0.170139,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/TUR,Turkey,2024-06-23,1.25,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/TUR,Turkey,2024-06-24,0.0972222,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/TUR,Turkey,2024-06-25,0.116071,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/TUR,Turkey,2024-06-26,0,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/TUR,Turkey,2024-06-27,0,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/TUR,Turkey,2024-06-28,0,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/UKR,Ukraine,2024-06-13,0.63253,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/UKR,Ukraine,2024-06-14,0.945423,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/UKR,Ukraine,2024-06-15,0.784428,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/UKR,Ukraine,2024-06-16,0.450133,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/UKR,Ukraine,2024-06-17,0.110714,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/UKR,Ukraine,2024-06-18,0.2225,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/UKR,Ukraine,2024-06-19,0.232143,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/UKR,Ukraine,2024-06-20,0.170956,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/UKR,Ukraine,2024-06-21,0.25,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/UKR,Ukraine,2024-06-22,0.3125,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/UKR,Ukraine,2024-06-23,0.573864,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/UKR,Ukraine,2024-06-24,0.0208333,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/UKR,Ukraine,2024-06-25,0.116071,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/UKR,Ukraine,2024-06-26,0.2375,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/UKR,Ukraine,2024-06-27,0,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/UKR,Ukraine,2024-06-28,0,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/VAT,Vatican City,2024-06-13,0.106175,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/VAT,Vatican City,2024-06-14,0.000440141,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/VAT,Vatican City,2024-06-15,0.0529661,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/VAT,Vatican City,2024-06-16,0.0505319,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/VAT,Vatican City,2024-06-17,0.122321,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/VAT,Vatican City,2024-06-18,0.00125,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/VAT,Vatican City,2024-06-19,0.00446429,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/VAT,Vatican City,2024-06-20,0.00183824,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/VAT,Vatican City,2024-06-21,0,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/VAT,Vatican City,2024-06-22,0.00347222,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/VAT,Vatican City,2024-06-23,0,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/VAT,Vatican City,2024-06-24,0,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/VAT,Vatican City,2024-06-25,0.0803571,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/VAT,Vatican City,2024-06-26,0,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/VAT,Vatican City,2024-06-27,0,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/VAT,Vatican City,2024-06-28,0,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/WLF,Wallis and Futuna,2024-06-13,0.327184,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/WLF,Wallis and Futuna,2024-06-14,1.01761,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/WLF,Wallis and Futuna,2024-06-15,1.22828,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/WLF,Wallis and Futuna,2024-06-16,1.20213,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/WLF,Wallis and Futuna,2024-06-17,1.00089,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/WLF,Wallis and Futuna,2024-06-18,0.6725,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/WLF,Wallis and Futuna,2024-06-19,1.05208,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/WLF,Wallis and Futuna,2024-06-20,0.836397,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/WLF,Wallis and Futuna,2024-06-21,0.6875,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/WLF,Wallis and Futuna,2024-06-22,1.04167,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/WLF,Wallis and Futuna,2024-06-23,1.17614,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/WLF,Wallis and Futuna,2024-06-24,0.944444,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/WLF,Wallis and Futuna,2024-06-25,3.91071,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/WLF,Wallis and Futuna,2024-06-26,8.275,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/WLF,Wallis and Futuna,2024-06-27,1.83333,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/WLF,Wallis and Futuna,2024-06-28,13.5625,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
