placeDcid,placeName,Date:UnemploymentRate_Person,Value:UnemploymentRate_Person,Source:UnemploymentRate_Person,Date:dc/nm9hcklgg5zb3,Value:dc/nm9hcklgg5zb3,Source:dc/nm9hcklgg5zb3
country/CYP,Cyprus,2015-08,14.8,https://ec.europa.eu/eurostat/data/database,,,
country/CYP,Cyprus,2015-09,14.3,https://ec.europa.eu/eurostat/data/database,,,
country/CYP,Cyprus,2015-10,13.7,https://ec.europa.eu/eurostat/data/database,,,
country/CYP,Cyprus,2015-11,13.2,https://ec.europa.eu/eurostat/data/database,,,
country/CYP,Cyprus,2015-12,13,https://ec.europa.eu/eurostat/data/database,,,
country/CYP,Cyprus,,,,2016,386310,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/CYP,Cyprus,2016-01,13,https://ec.europa.eu/eurostat/data/database,,,
country/CYP,Cyprus,2016-02,13.1,https://ec.europa.eu/eurostat/data/database,,,
country/CYP,Cyprus,2016-03,13,https://ec.europa.eu/eurostat/data/database,,,
country/CYP,Cyprus,2016-04,12.9,https://ec.europa.eu/eurostat/data/database,,,
country/CYP,Cyprus,2016-05,12.8,https://ec.europa.eu/eurostat/data/database,,,
country/CYP,Cyprus,2016-06,13,https://ec.europa.eu/eurostat/data/database,,,
country/CYP,Cyprus,2016-07,13,https://ec.europa.eu/eurostat/data/database,,,
country/CYP,Cyprus,2016-08,13.1,https://ec.europa.eu/eurostat/data/database,,,
country/CYP,Cyprus,2016-09,13.2,https://ec.europa.eu/eurostat/data/database,,,
country/CYP,Cyprus,2016-10,13.1,https://ec.europa.eu/eurostat/data/database,,,
country/CYP,Cyprus,2016-11,13,https://ec.europa.eu/eurostat/data/database,,,
country/CYP,Cyprus,2016-12,12.8,https://ec.europa.eu/eurostat/data/database,,,
country/CYP,Cyprus,,,,2017,407140,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/CYP,Cyprus,2017-01,12.6,https://ec.europa.eu/eurostat/data/database,,,
country/CYP,Cyprus,2017-02,12.4,https://ec.europa.eu/eurostat/data/database,,,
country/CYP,Cyprus,2017-03,12.2,https://ec.europa.eu/eurostat/data/database,,,
country/CYP,Cyprus,2017-04,11.8,https://ec.europa.eu/eurostat/data/database,,,
country/CYP,Cyprus,2017-05,11.5,https://ec.europa.eu/eurostat/data/database,,,
country/CYP,Cyprus,2017-06,11.1,https://ec.europa.eu/eurostat/data/database,,,
country/CYP,Cyprus,2017-07,10.6,https://ec.europa.eu/eurostat/data/database,,,
country/CYP,Cyprus,2017-08,10.4,https://ec.europa.eu/eurostat/data/database,,,
country/CYP,Cyprus,2017-09,10.2,https://ec.europa.eu/eurostat/data/database,,,
country/CYP,Cyprus,2017-10,10.2,https://ec.europa.eu/eurostat/data/database,,,
country/CYP,Cyprus,2017-11,10.3,https://ec.europa.eu/eurostat/data/database,,,
country/CYP,Cyprus,2017-12,10.4,https://ec.europa.eu/eurostat/data/database,,,
country/CYP,Cyprus,,,,2018,428900,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/CYP,Cyprus,2018-01,9.9,https://ec.europa.eu/eurostat/data/database,,,
country/CYP,Cyprus,2018-02,9.4,https://ec.europa.eu/eurostat/data/database,,,
country/CYP,Cyprus,2018-03,8.9,https://ec.europa.eu/eurostat/data/database,,,
country/CYP,Cyprus,2018-04,8.5,https://ec.europa.eu/eurostat/data/database,,,
country/CYP,Cyprus,2018-05,8.3,https://ec.europa.eu/eurostat/data/database,,,
country/CYP,Cyprus,2018-06,8.2,https://ec.europa.eu/eurostat/data/database,,,
country/CYP,Cyprus,2018-07,8.3,https://ec.europa.eu/eurostat/data/database,,,
country/CYP,Cyprus,2018-08,8.2,https://ec.europa.eu/eurostat/data/database,,,
country/CYP,Cyprus,2018-09,8.1,https://ec.europa.eu/eurostat/data/database,,,
country/CYP,Cyprus,2018-10,7.9,https://ec.europa.eu/eurostat/data/database,,,
country/CYP,Cyprus,2018-11,7.7,https://ec.europa.eu/eurostat/data/database,,,
country/CYP,Cyprus,2018-12,7.6,https://ec.europa.eu/eurostat/data/database,,,
country/CYP,Cyprus,,,,2019,445140,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/CYP,Cyprus,2019-01,7.6,https://ec.europa.eu/eurostat/data/database,,,
country/CYP,Cyprus,2019-02,7.5,https://ec.europa.eu/eurostat/data/database,,,
country/CYP,Cyprus,2019-03,7.6,https://ec.europa.eu/eurostat/data/database,,,
country/CYP,Cyprus,2019-04,7.5,https://ec.europa.eu/eurostat/data/database,,,
country/CYP,Cyprus,2019-05,7.3,https://ec.europa.eu/eurostat/data/database,,,
country/CYP,Cyprus,2019-06,7.2,https://ec.europa.eu/eurostat/data/database,,,
country/CYP,Cyprus,2019-07,7,https://ec.europa.eu/eurostat/data/database,,,
country/CYP,Cyprus,2019-08,6.8,https://ec.europa.eu/eurostat/data/database,,,
country/CYP,Cyprus,2019-09,6.6,https://ec.europa.eu/eurostat/data/database,,,
country/CYP,Cyprus,2019-10,6.6,https://ec.europa.eu/eurostat/data/database,,,
country/CYP,Cyprus,2019-11,6.5,https://ec.europa.eu/eurostat/data/database,,,
country/CYP,Cyprus,2019-12,6.3,https://ec.europa.eu/eurostat/data/database,,,
country/CYP,Cyprus,,,,2020,439860,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/CYP,Cyprus,2020-01,6.3,https://ec.europa.eu/eurostat/data/database,,,
country/CYP,Cyprus,2020-02,6.1,https://ec.europa.eu/eurostat/data/database,,,
country/CYP,Cyprus,2020-03,6.4,https://ec.europa.eu/eurostat/data/database,,,
country/CYP,Cyprus,2020-04,7.7,https://ec.europa.eu/eurostat/data/database,,,
country/CYP,Cyprus,2020-05,8.1,https://ec.europa.eu/eurostat/data/database,,,
country/CYP,Cyprus,2020-06,7.4,https://ec.europa.eu/eurostat/data/database,,,
country/CYP,Cyprus,2020-07,6.9,https://ec.europa.eu/eurostat/data/database,,,
country/CYP,Cyprus,,,,2021,453760,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/CYP,Cyprus,,,,2022,467280,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/CZE,Czech Republic,,,,2015,5181910,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/CZE,Czech Republic,2015-01,5.9,https://ec.europa.eu/eurostat/data/database,,,
country/CZE,Czech Republic,2015-02,5.7,https://ec.europa.eu/eurostat/data/database,,,
country/CZE,Czech Republic,2015-03,5.6,https://ec.europa.eu/eurostat/data/database,,,
country/CZE,Czech Republic,2015-04,5.3,https://ec.europa.eu/eurostat/data/database,,,
country/CZE,Czech Republic,2015-05,5.1,https://ec.europa.eu/eurostat/data/database,,,
country/CZE,Czech Republic,2015-06,4.9,https://ec.europa.eu/eurostat/data/database,,,
country/CZE,Czech Republic,2015-07,5,https://ec.europa.eu/eurostat/data/database,,,
country/CZE,Czech Republic,2015-08,4.8,https://ec.europa.eu/eurostat/data/database,,,
country/CZE,Czech Republic,2015-09,4.6,https://ec.europa.eu/eurostat/data/database,,,
country/CZE,Czech Republic,2015-10,4.7,https://ec.europa.eu/eurostat/data/database,,,
country/CZE,Czech Republic,2015-11,4.5,https://ec.europa.eu/eurostat/data/database,,,
country/CZE,Czech Republic,2015-12,4.4,https://ec.europa.eu/eurostat/data/database,,,
country/CZE,Czech Republic,,,,2016,5264300,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/CZE,Czech Republic,2016-01,4.4,https://ec.europa.eu/eurostat/data/database,,,
country/CZE,Czech Republic,2016-02,4.2,https://ec.europa.eu/eurostat/data/database,,,
country/CZE,Czech Republic,2016-03,4.1,https://ec.europa.eu/eurostat/data/database,,,
country/CZE,Czech Republic,2016-04,4.1,https://ec.europa.eu/eurostat/data/database,,,
country/CZE,Czech Republic,2016-05,3.9,https://ec.europa.eu/eurostat/data/database,,,
country/CZE,Czech Republic,2016-06,4.1,https://ec.europa.eu/eurostat/data/database,,,
country/CZE,Czech Republic,2016-07,4.2,https://ec.europa.eu/eurostat/data/database,,,
country/CZE,Czech Republic,2016-08,3.8,https://ec.europa.eu/eurostat/data/database,,,
country/CZE,Czech Republic,2016-09,3.9,https://ec.europa.eu/eurostat/data/database,,,
country/CZE,Czech Republic,2016-10,3.8,https://ec.europa.eu/eurostat/data/database,,,
country/CZE,Czech Republic,2016-11,3.6,https://ec.europa.eu/eurostat/data/database,,,
country/CZE,Czech Republic,2016-12,3.6,https://ec.europa.eu/eurostat/data/database,,,
country/CZE,Czech Republic,,,,2017,5345810,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/CZE,Czech Republic,2017-01,3.5,https://ec.europa.eu/eurostat/data/database,,,
country/CZE,Czech Republic,2017-02,3.4,https://ec.europa.eu/eurostat/data/database,,,
country/CZE,Czech Republic,2017-03,3.2,https://ec.europa.eu/eurostat/data/database,,,
country/CZE,Czech Republic,2017-04,3.3,https://ec.europa.eu/eurostat/data/database,,,
country/CZE,Czech Republic,2017-05,3,https://ec.europa.eu/eurostat/data/database,,,
country/CZE,Czech Republic,2017-06,2.9,https://ec.europa.eu/eurostat/data/database,,,
country/CZE,Czech Republic,2017-07,2.8,https://ec.europa.eu/eurostat/data/database,,,
country/CZE,Czech Republic,2017-08,2.7,https://ec.europa.eu/eurostat/data/database,,,
country/CZE,Czech Republic,2017-09,2.6,https://ec.europa.eu/eurostat/data/database,,,
country/CZE,Czech Republic,2017-10,2.5,https://ec.europa.eu/eurostat/data/database,,,
country/CZE,Czech Republic,2017-11,2.5,https://ec.europa.eu/eurostat/data/database,,,
country/CZE,Czech Republic,2017-12,2.4,https://ec.europa.eu/eurostat/data/database,,,
country/CZE,Czech Republic,,,,2018,5417110,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/CZE,Czech Republic,2018-01,2.3,https://ec.europa.eu/eurostat/data/database,,,
country/CZE,Czech Republic,2018-02,2.5,https://ec.europa.eu/eurostat/data/database,,,
country/CZE,Czech Republic,2018-03,2.3,https://ec.europa.eu/eurostat/data/database,,,
country/CZE,Czech Republic,2018-04,2.2,https://ec.europa.eu/eurostat/data/database,,,
country/CZE,Czech Republic,2018-05,2.3,https://ec.europa.eu/eurostat/data/database,,,
country/CZE,Czech Republic,2018-06,2.3,https://ec.europa.eu/eurostat/data/database,,,
country/CZE,Czech Republic,2018-07,2.3,https://ec.europa.eu/eurostat/data/database,,,
country/CZE,Czech Republic,2018-08,2.4,https://ec.europa.eu/eurostat/data/database,,,
country/CZE,Czech Republic,2018-09,2.1,https://ec.europa.eu/eurostat/data/database,,,
country/CZE,Czech Republic,2018-10,2,https://ec.europa.eu/eurostat/data/database,,,
country/CZE,Czech Republic,2018-11,1.9,https://ec.europa.eu/eurostat/data/database,,,
country/CZE,Czech Republic,2018-12,2.1,https://ec.europa.eu/eurostat/data/database,,,
country/CZE,Czech Republic,,,,2019,5430340,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/CZE,Czech Republic,2019-01,2.1,https://ec.europa.eu/eurostat/data/database,,,
country/CZE,Czech Republic,2019-02,2,https://ec.europa.eu/eurostat/data/database,,,
country/CZE,Czech Republic,2019-03,2.2,https://ec.europa.eu/eurostat/data/database,,,
country/CZE,Czech Republic,2019-04,2,https://ec.europa.eu/eurostat/data/database,,,
country/CZE,Czech Republic,2019-05,2.1,https://ec.europa.eu/eurostat/data/database,,,
country/CZE,Czech Republic,2019-06,1.8,https://ec.europa.eu/eurostat/data/database,,,
country/CZE,Czech Republic,2019-07,2,https://ec.europa.eu/eurostat/data/database,,,
country/CZE,Czech Republic,2019-08,1.9,https://ec.europa.eu/eurostat/data/database,,,
country/CZE,Czech Republic,2019-09,2.1,https://ec.europa.eu/eurostat/data/database,,,
country/CZE,Czech Republic,2019-10,2,https://ec.europa.eu/eurostat/data/database,,,
country/CZE,Czech Republic,2019-11,2.1,https://ec.europa.eu/eurostat/data/database,,,
country/CZE,Czech Republic,2019-12,2,https://ec.europa.eu/eurostat/data/database,,,
country/CZE,Czech Republic,,,,2020,5337200,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/CZE,Czech Republic,2020-01,2,https://ec.europa.eu/eurostat/data/database,,,
country/CZE,Czech Republic,2020-02,2,https://ec.europa.eu/eurostat/data/database,,,
country/CZE,Czech Republic,2020-03,2.1,https://ec.europa.eu/eurostat/data/database,,,
country/CZE,Czech Republic,2020-04,2.2,https://ec.europa.eu/eurostat/data/database,,,
country/CZE,Czech Republic,2020-05,2.4,https://ec.europa.eu/eurostat/data/database,,,
country/CZE,Czech Republic,2020-06,2.7,https://ec.europa.eu/eurostat/data/database,,,
country/CZE,Czech Republic,2020-07,2.7,https://ec.europa.eu/eurostat/data/database,,,
country/CZE,Czech Republic,,,,2021,5357690,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/CZE,Czech Republic,,,,2022,5437660,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/DEU,Germany,,,,2015,43122000,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/DEU,Germany,2015-01,4.8,https://ec.europa.eu/eurostat/data/database,,,
country/DEU,Germany,2015-02,4.8,https://ec.europa.eu/eurostat/data/database,,,
country/DEU,Germany,2015-03,4.7,https://ec.europa.eu/eurostat/data/database,,,
country/DEU,Germany,2015-04,4.7,https://ec.europa.eu/eurostat/data/database,,,
country/DEU,Germany,2015-05,4.7,https://ec.europa.eu/eurostat/data/database,,,
country/DEU,Germany,2015-06,4.7,https://ec.europa.eu/eurostat/data/database,,,
country/DEU,Germany,2015-07,4.6,https://ec.europa.eu/eurostat/data/database,,,
country/DEU,Germany,2015-08,4.6,https://ec.europa.eu/eurostat/data/database,,,
country/DEU,Germany,2015-09,4.5,https://ec.europa.eu/eurostat/data/database,,,
country/DEU,Germany,2015-10,4.5,https://ec.europa.eu/eurostat/data/database,,,
country/DEU,Germany,2015-11,4.5,https://ec.europa.eu/eurostat/data/database,,,
country/DEU,Germany,2015-12,4.5,https://ec.europa.eu/eurostat/data/database,,,
country/DEU,Germany,,,,2016,43661000,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/DEU,Germany,2016-01,4.4,https://ec.europa.eu/eurostat/data/database,,,
country/DEU,Germany,2016-02,4.4,https://ec.europa.eu/eurostat/data/database,,,
country/DEU,Germany,2016-03,4.3,https://ec.europa.eu/eurostat/data/database,,,
country/DEU,Germany,2016-04,4.3,https://ec.europa.eu/eurostat/data/database,,,
country/DEU,Germany,2016-05,4.2,https://ec.europa.eu/eurostat/data/database,,,
country/DEU,Germany,2016-06,4.2,https://ec.europa.eu/eurostat/data/database,,,
country/DEU,Germany,2016-07,4.2,https://ec.europa.eu/eurostat/data/database,,,
country/DEU,Germany,2016-08,4.1,https://ec.europa.eu/eurostat/data/database,,,
country/DEU,Germany,2016-09,4,https://ec.europa.eu/eurostat/data/database,,,
country/DEU,Germany,2016-10,4,https://ec.europa.eu/eurostat/data/database,,,
country/DEU,Germany,2016-11,3.9,https://ec.europa.eu/eurostat/data/database,,,
country/DEU,Germany,2016-12,3.9,https://ec.europa.eu/eurostat/data/database,,,
country/DEU,Germany,,,,2017,44251000,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/DEU,Germany,2017-01,3.9,https://ec.europa.eu/eurostat/data/database,,,
country/DEU,Germany,2017-02,3.9,https://ec.europa.eu/eurostat/data/database,,,
country/DEU,Germany,2017-03,3.9,https://ec.europa.eu/eurostat/data/database,,,
country/DEU,Germany,2017-04,3.8,https://ec.europa.eu/eurostat/data/database,,,
country/DEU,Germany,2017-05,3.8,https://ec.europa.eu/eurostat/data/database,,,
country/DEU,Germany,2017-06,3.8,https://ec.europa.eu/eurostat/data/database,,,
country/DEU,Germany,2017-07,3.7,https://ec.europa.eu/eurostat/data/database,,,
country/DEU,Germany,2017-08,3.7,https://ec.europa.eu/eurostat/data/database,,,
country/DEU,Germany,2017-09,3.7,https://ec.europa.eu/eurostat/data/database,,,
country/DEU,Germany,2017-10,3.7,https://ec.europa.eu/eurostat/data/database,,,
country/DEU,Germany,2017-11,3.6,https://ec.europa.eu/eurostat/data/database,,,
country/DEU,Germany,2017-12,3.6,https://ec.europa.eu/eurostat/data/database,,,
country/DEU,Germany,,,,2018,44866000,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/DEU,Germany,2018-01,3.6,https://ec.europa.eu/eurostat/data/database,,,
country/DEU,Germany,2018-02,3.5,https://ec.europa.eu/eurostat/data/database,,,
country/DEU,Germany,2018-03,3.5,https://ec.europa.eu/eurostat/data/database,,,
country/DEU,Germany,2018-04,3.4,https://ec.europa.eu/eurostat/data/database,,,
country/DEU,Germany,2018-05,3.4,https://ec.europa.eu/eurostat/data/database,,,
country/DEU,Germany,2018-06,3.4,https://ec.europa.eu/eurostat/data/database,,,
country/DEU,Germany,2018-07,3.4,https://ec.europa.eu/eurostat/data/database,,,
country/DEU,Germany,2018-08,3.4,https://ec.europa.eu/eurostat/data/database,,,
country/DEU,Germany,2018-09,3.4,https://ec.europa.eu/eurostat/data/database,,,
country/DEU,Germany,2018-10,3.4,https://ec.europa.eu/eurostat/data/database,,,
country/DEU,Germany,2018-11,3.3,https://ec.europa.eu/eurostat/data/database,,,
country/DEU,Germany,2018-12,3.3,https://ec.europa.eu/eurostat/data/database,,,
country/DEU,Germany,,,,2019,45276000,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/DEU,Germany,2019-01,3.3,https://ec.europa.eu/eurostat/data/database,,,
country/DEU,Germany,2019-02,3.2,https://ec.europa.eu/eurostat/data/database,,,
country/DEU,Germany,2019-03,3.2,https://ec.europa.eu/eurostat/data/database,,,
country/DEU,Germany,2019-04,3.1,https://ec.europa.eu/eurostat/data/database,,,
country/DEU,Germany,2019-05,3.1,https://ec.europa.eu/eurostat/data/database,,,
country/DEU,Germany,2019-06,3,https://ec.europa.eu/eurostat/data/database,,,
country/DEU,Germany,2019-07,3,https://ec.europa.eu/eurostat/data/database,,,
country/DEU,Germany,2019-08,3,https://ec.europa.eu/eurostat/data/database,,,
country/DEU,Germany,2019-09,3.1,https://ec.europa.eu/eurostat/data/database,,,
country/DEU,Germany,2019-10,3.1,https://ec.europa.eu/eurostat/data/database,,,
country/DEU,Germany,2019-11,3.2,https://ec.europa.eu/eurostat/data/database,,,
country/DEU,Germany,2019-12,3.3,https://ec.europa.eu/eurostat/data/database,,,
country/DEU,Germany,,,,2020,44915000,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/DEU,Germany,,,,2021,44984000,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/DEU,Germany,,,,2022,45596000,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/DNK,Denmark,,,,2015,2829000,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/DNK,Denmark,2015-01,6.5,https://ec.europa.eu/eurostat/data/database,,,
country/DNK,Denmark,2015-02,6.4,https://ec.europa.eu/eurostat/data/database,,,
country/DNK,Denmark,2015-03,6.6,https://ec.europa.eu/eurostat/data/database,,,
country/DNK,Denmark,2015-04,6.5,https://ec.europa.eu/eurostat/data/database,,,
country/DNK,Denmark,2015-05,6.4,https://ec.europa.eu/eurostat/data/database,,,
country/DNK,Denmark,2015-06,6.3,https://ec.europa.eu/eurostat/data/database,,,
country/DNK,Denmark,2015-07,6.3,https://ec.europa.eu/eurostat/data/database,,,
country/DNK,Denmark,2015-08,6.2,https://ec.europa.eu/eurostat/data/database,,,
country/DNK,Denmark,2015-09,6.1,https://ec.europa.eu/eurostat/data/database,,,
country/DNK,Denmark,2015-10,6.1,https://ec.europa.eu/eurostat/data/database,,,
